YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,SZA,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,WS10M,WD10M,PS,timestamp,irradiance,temperature,humidity,solar_power_w,hour,day_of_week,month,day_of_year,lag_24h,lag_48h,is_daytime
2024,2,1,16,275.1,226.82,308.85,116.62,0.5,71.11,25.48,11.6,18.54,10.2,41.83,0.4,5.53,69.6,83.71,2024-02-01 16:00:00,226.82,25.48,41.83,22682.0,16,3,2,32,22480.0,45790.0,True
2024,2,1,17,43.33,37.28,50.34,36.53,0.31,85.16,22.29,13.02,17.65,11.2,55.64,0.39,4.29,73.2,83.77,2024-02-01 17:00:00,37.28,22.29,55.64,3728.0,17,3,2,32,3617.0,55290.0,True
2024,2,2,6,114.32,97.78,44.48,81.63,0.37,79.04,17.8,15.92,16.86,13.5,88.63,0.01,3.31,55.2,83.95,2024-02-02 06:00:00,97.78,17.8,88.63,9778.0,6,4,2,33,13182.0,63320.00000000001,True
2024,2,2,7,345.65,295.9,219.78,189.67,0.5,65.19,20.36,15.43,17.89,13.07,73.21,0.0,3.65,53.6,84.01,2024-02-02 07:00:00,295.9,20.36,73.21,29589.999999999996,7,4,2,33,35065.0,61808.00000000001,True
2024,2,2,8,590.97,494.2,347.72,243.24,0.56,51.09,22.67,14.9,18.79,12.62,61.38,0.0,3.45,53.6,84.0,2024-02-02 08:00:00,494.2,22.67,61.38,49420.0,8,4,2,33,57845.00000000001,58640.0,True
2024,2,2,9,804.97,650.95,287.98,319.15,0.58,37.4,24.72,14.25,19.48,12.12,52.09,0.0,3.28,60.4,83.95,2024-02-02 09:00:00,650.95,24.72,52.09,65095.00000000001,9,4,2,33,79933.0,56016.99999999999,True
2024,2,2,10,948.12,737.75,290.83,346.77,0.58,24.89,26.28,13.43,19.86,11.49,44.99,0.0,3.35,68.5,83.88,2024-02-02 10:00:00,737.75,26.28,44.99,73775.0,10,4,2,33,93383.0,44960.0,True
2024,2,2,11,1037.22,796.62,245.34,396.43,0.59,16.56,27.26,12.83,20.05,11.05,40.81,0.0,3.63,73.2,83.79,2024-02-02 11:00:00,796.62,27.26,40.81,79662.0,11,4,2,33,92858.0,23335.0,True
2024,2,2,12,1019.85,749.3,194.3,393.63,0.57,19.07,27.76,12.5,20.13,10.83,38.81,0.0,3.94,74.7,83.69,2024-02-02 12:00:00,749.3,27.76,38.81,74930.0,12,4,2,33,91550.0,10807.0,True
2024,2,2,13,921.6,693.08,232.14,339.66,0.57,29.79,27.66,12.41,20.03,10.78,38.82,0.0,4.32,74.8,83.62,2024-02-02 13:00:00,693.08,27.66,38.82,69308.0,13,4,2,33,76840.0,1798.0,True
2024,2,2,14,751.95,525.2,94.91,356.69,0.51,42.95,26.99,12.52,19.76,10.86,40.65,0.0,4.66,74.4,83.57,2024-02-02 14:00:00,525.2,26.99,40.65,52520.00000000001,14,4,2,33,58883.00000000001,212.0,True
2024,2,2,15,526.72,355.15,57.85,249.41,0.46,56.86,25.88,12.75,19.32,11.02,44.03,0.0,4.84,74.5,83.57,2024-02-02 15:00:00,355.15,25.88,44.03,35515.0,15,4,2,33,36615.0,3547.0,True
2024,2,2,16,270.55,183.95,37.26,142.34,0.4,71.06,24.24,13.17,18.7,11.33,49.93,0.0,4.88,75.9,83.61,2024-02-02 16:00:00,183.95,24.24,49.93,18395.0,16,4,2,33,17090.0,13180.000000000002,True
2024,2,2,17,42.62,34.12,12.94,37.69,0.29,85.13,22.17,14.12,18.14,12.05,60.19,0.0,4.23,77.9,83.66,2024-02-02 17:00:00,34.12,22.17,60.19,3411.9999999999995,17,4,2,33,2708.0,24570.0,True
2024,2,3,6,124.82,117.78,233.35,71.0,0.44,79.07,17.64,15.59,16.62,13.23,87.63,0.0,3.62,55.7,83.83,2024-02-03 06:00:00,117.78,17.64,87.63,11778.0,6,5,2,34,10775.0,38925.0,True
2024,2,3,7,367.0,352.92,472.7,137.87,0.6,65.19,20.06,15.39,17.73,13.06,74.41,0.0,4.19,48.7,83.87,2024-02-03 07:00:00,352.92,20.06,74.41,35292.0,7,5,2,34,28277.0,39362.0,True
2024,2,3,8,614.67,613.0,746.6,138.17,0.7,51.05,23.45,14.75,19.1,12.53,58.05,0.0,4.07,45.8,83.87,2024-02-03 08:00:00,613.0,23.45,58.05,61300.0,8,5,2,34,48545.0,48040.0,True
2024,2,3,9,820.45,818.8,788.07,173.17,0.73,37.32,26.25,13.94,20.1,11.89,46.59,0.0,3.87,51.6,83.82,2024-02-03 09:00:00,818.8,26.25,46.59,81880.0,9,5,2,34,68000.0,69885.0,True
2024,2,3,10,962.8,958.33,729.66,259.39,0.75,24.74,28.19,13.09,20.64,11.26,39.36,0.0,4.1,61.1,83.74,2024-02-03 10:00:00,958.33,28.19,39.36,95833.0,10,5,2,34,87122.0,49355.0,True
2024,2,3,11,1048.93,1032.82,804.2,203.48,0.77,16.3,29.52,12.26,20.89,10.67,34.51,0.0,4.7,68.1,83.65,2024-02-03 11:00:00,1032.82,29.52,34.51,103282.0,11,5,2,34,94958.0,34045.0,True
2024,2,3,12,1031.93,955.25,766.54,202.88,0.72,18.82,30.16,11.82,20.99,10.36,32.27,0.0,5.24,71.8,83.56,2024-02-03 12:00:00,955.25,30.16,32.27,95525.0,12,5,2,34,92292.0,22970.0,True
2024,2,3,13,934.53,863.42,658.62,266.27,0.71,29.63,30.1,11.63,20.86,10.25,32.02,0.0,5.69,73.9,83.5,2024-02-03 13:00:00,863.42,30.1,32.02,86342.0,13,5,2,34,80688.0,10360.0,True
2024,2,3,14,765.62,708.5,611.22,246.8,0.69,42.84,29.38,11.65,20.52,10.26,33.39,0.0,6.04,74.4,83.47,2024-02-03 14:00:00,708.5,29.38,33.39,70850.0,14,5,2,34,65015.0,1795.0,True
2024,2,3,15,537.72,510.73,658.86,144.45,0.67,56.78,28.19,11.81,20.0,10.37,36.16,0.0,6.3,75.7,83.49,2024-02-03 15:00:00,510.73,28.19,36.16,51073.0,15,5,2,34,42265.0,328.0,True
2024,2,3,16,278.65,258.85,468.98,105.75,0.57,71.01,26.27,12.3,19.29,10.7,41.78,0.0,6.46,78.1,83.55,2024-02-03 16:00:00,258.85,26.27,41.78,25885.000000000004,16,5,2,34,19985.0,11395.0,True
2024,2,3,17,45.47,42.97,108.5,34.88,0.36,85.11,23.61,13.43,18.52,11.53,52.78,0.0,5.76,81.0,83.63,2024-02-03 17:00:00,42.97,23.61,52.78,4297.0,17,5,2,34,3065.0,31635.000000000004,True
2024,2,4,6,141.7,137.65,295.7,67.16,0.52,79.1,17.49,15.52,16.51,13.16,88.07,0.09,4.87,55.4,83.9,2024-02-04 06:00:00,137.65,17.49,88.07,13765.0,6,6,2,35,12112.0,55090.0,True
2024,2,4,7,397.12,376.05,632.01,122.09,0.64,65.18,20.75,15.51,18.13,13.14,71.8,0.05,6.38,54.6,83.95,2024-02-04 07:00:00,376.05,20.75,71.8,37605.0,7,6,2,35,32965.0,78705.0,True
2024,2,4,8,650.17,611.17,681.9,178.89,0.69,51.02,23.73,14.69,19.21,12.47,56.87,0.01,6.81,55.8,83.96,2024-02-04 08:00:00,611.17,23.73,56.87,61116.99999999999,8,6,2,35,58800.0,91322.0,True
2024,2,4,9,854.95,820.45,678.93,240.57,0.74,37.25,26.15,14.07,20.11,11.97,47.25,0.0,6.85,58.5,83.93,2024-02-04 09:00:00,820.45,26.15,47.25,82045.0,9,6,2,35,79210.0,98465.0,True
2024,2,4,10,993.4,955.58,679.09,261.32,0.75,24.59,27.97,13.68,20.82,11.68,41.41,0.0,6.84,61.5,83.86,2024-02-04 10:00:00,955.58,27.97,41.41,95558.0,10,6,2,35,95183.0,90545.0,True
2024,2,4,11,1055.75,989.28,763.49,266.29,0.73,16.03,29.27,13.39,21.33,11.48,37.71,0.0,6.86,63.8,83.79,2024-02-04 11:00:00,989.28,29.27,37.71,98928.0,11,6,2,35,103280.0,77242.0,True
2024,2,4,12,1037.28,996.38,637.73,314.18,0.75,18.57,30.03,13.2,21.62,11.34,35.63,0.0,6.93,65.1,83.7,2024-02-04 12:00:00,996.38,30.03,35.63,99638.0,12,6,2,35,101297.0,59650.0,True
2024,2,4,13,938.97,881.6,718.62,217.25,0.72,29.47,29.97,13.03,21.5,11.22,35.34,0.0,7.03,66.3,83.63,2024-02-04 13:00:00,881.6,29.97,35.34,88160.0,13,6,2,35,88530.0,35295.0,True
2024,2,4,14,771.12,677.7,560.66,215.06,0.66,42.73,29.14,12.89,21.02,11.12,36.72,0.02,7.18,67.9,83.58,2024-02-04 14:00:00,677.7,29.14,36.72,67770.0,14,6,2,35,70075.0,16415.0,True
2024,2,4,15,546.58,463.02,477.63,185.74,0.6,56.71,27.66,12.95,20.3,11.17,40.2,0.01,7.22,70.0,83.58,2024-02-04 15:00:00,463.02,27.66,40.2,46302.0,15,6,2,35,44820.0,2310.0,True
2024,2,4,16,289.02,236.32,508.6,82.46,0.52,70.96,25.81,13.26,19.54,11.39,45.72,0.0,6.99,71.6,83.63,2024-02-04 16:00:00,236.32,25.81,45.72,23632.0,16,6,2,35,21682.0,170.0,True
2024,2,4,17,49.25,42.58,128.99,32.66,0.35,85.09,23.58,13.99,18.79,11.94,54.78,0.0,5.66,72.3,83.69,2024-02-04 17:00:00,42.58,23.58,54.78,4258.0,17,6,2,35,3510.0,4817.0,True
2024,2,5,6,137.07,115.2,163.57,73.8,0.44,79.12,17.51,15.26,16.39,12.94,86.47,0.17,4.78,56.9,83.87,2024-02-05 06:00:00,115.2,17.51,86.47,11520.0,6,0,2,36,14193.0,15212.0,True
2024,2,5,7,386.17,327.9,404.6,169.53,0.56,65.17,20.27,15.33,17.8,12.99,73.1,0.64,5.66,58.0,83.93,2024-02-05 07:00:00,327.9,20.27,73.1,32790.0,7,0,2,36,36960.0,22623.0,True
2024,2,5,8,633.47,554.55,587.83,255.8,0.63,50.98,23.23,15.05,19.14,12.76,59.95,1.14,5.91,60.7,83.95,2024-02-05 08:00:00,554.55,23.23,59.95,55454.99999999999,8,0,2,36,59662.0,46183.0,True
2024,2,5,9,836.75,723.35,525.61,294.56,0.65,37.17,25.58,15.19,20.39,12.88,52.56,1.13,6.08,63.9,83.93,2024-02-05 09:00:00,723.35,25.58,52.56,72335.0,9,0,2,36,82005.0,71847.0,True
2024,2,5,10,975.35,886.45,563.52,348.46,0.69,24.44,27.28,15.06,21.17,12.78,47.15,0.59,6.46,66.1,83.88,2024-02-05 10:00:00,886.45,27.28,47.15,88645.0,10,0,2,36,96888.0,84238.0,True
2024,2,5,11,1038.3,943.25,742.29,340.34,0.7,15.76,28.22,14.42,21.32,12.27,42.82,0.38,6.79,66.9,83.8,2024-02-05 11:00:00,943.25,28.22,42.82,94325.0,11,0,2,36,103784.99999999999,77660.0,True
2024,2,5,12,1021.28,956.88,664.4,274.58,0.72,18.33,28.79,14.01,21.4,11.96,40.35,0.32,7.07,67.0,83.72,2024-02-05 12:00:00,956.88,28.79,40.35,95688.0,12,0,2,36,102561.99999999999,66883.0,True
2024,2,5,13,924.7,821.58,600.27,239.62,0.67,29.31,28.4,13.76,21.08,11.77,40.6,0.32,7.21,66.9,83.67,2024-02-05 13:00:00,821.58,28.4,40.6,82158.0,13,0,2,36,91915.0,48935.0,True
2024,2,5,14,753.9,662.58,551.02,217.57,0.64,42.63,27.67,13.43,20.55,11.52,41.46,0.35,7.22,66.7,83.65,2024-02-05 14:00:00,662.58,27.67,41.46,66258.0,14,0,2,36,74517.0,28410.000000000004,True
2024,2,5,15,528.9,463.88,499.11,177.07,0.6,56.64,26.28,13.35,19.82,11.45,44.73,0.4,7.33,66.0,83.68,2024-02-05 15:00:00,463.88,26.28,44.73,46388.0,15,0,2,36,51212.0,13010.0,True
2024,2,5,16,272.33,227.6,400.42,106.92,0.5,70.92,24.05,13.79,18.92,11.78,52.59,0.21,7.3,65.8,83.76,2024-02-05 16:00:00,227.6,24.05,52.59,22760.0,16,0,2,36,25935.000000000004,2000.0,True
2024,2,5,17,43.97,37.67,64.64,42.42,0.31,85.07,22.1,14.46,18.28,12.29,61.78,0.03,6.29,66.0,83.84,2024-02-05 17:00:00,37.67,22.1,61.78,3767.0,17,0,2,36,4442.0,140.0,True
2024,2,6,6,125.22,105.12,104.57,87.44,0.4,79.14,17.33,15.56,16.45,13.19,89.22,0.85,3.98,55.4,83.95,2024-02-06 06:00:00,105.12,17.33,89.22,10512.0,6,1,2,37,13780.000000000002,2812.0,True
2024,2,6,7,369.9,299.77,246.25,168.41,0.51,65.16,19.66,16.1,17.88,13.64,79.78,1.1,4.53,61.8,84.02,2024-02-06 07:00:00,299.77,19.66,79.78,29977.0,7,1,2,37,34788.0,13877.000000000002,True
2024,2,6,8,618.35,515.53,408.82,259.78,0.58,50.94,21.87,15.94,18.9,13.49,68.89,1.52,4.1,60.3,84.05,2024-02-06 08:00:00,515.53,21.87,68.89,51553.0,8,1,2,37,55588.0,22825.0,True
2024,2,6,9,824.92,781.47,573.23,284.0,0.7,37.08,22.83,15.29,19.06,12.95,62.38,0.94,4.22,56.1,84.01,2024-02-06 09:00:00,781.47,22.83,62.38,78147.0,9,1,2,37,76142.0,36185.0,True
2024,2,6,10,967.12,956.45,752.84,247.14,0.75,24.28,23.23,15.04,19.13,12.75,59.92,0.46,6.0,53.8,83.97,2024-02-06 10:00:00,956.45,23.23,59.92,95645.0,10,1,2,37,90462.0,50755.0,True
2024,2,6,11,1049.85,1039.18,859.21,145.13,0.77,15.49,23.39,14.16,18.77,12.05,56.09,0.2,7.17,53.3,83.94,2024-02-06 11:00:00,1039.18,23.39,56.09,103918.0,11,1,2,37,96950.0,52329.99999999999,True
2024,2,6,12,1032.57,991.92,759.43,218.43,0.74,18.08,25.11,12.47,18.79,10.8,45.35,0.11,6.49,52.3,83.88,2024-02-06 12:00:00,991.92,25.11,45.35,99192.0,12,1,2,37,98620.0,59541.99999999999,True
2024,2,6,13,937.03,821.28,786.02,118.84,0.67,29.16,27.02,11.13,19.08,9.88,37.03,0.06,6.29,52.6,83.79,2024-02-06 13:00:00,821.28,27.02,37.03,82128.0,13,1,2,37,85462.0,69547.0,True
2024,2,6,14,768.92,681.33,651.68,182.97,0.66,42.53,27.06,10.71,18.89,9.61,35.92,0.04,6.78,54.7,83.74,2024-02-06 14:00:00,681.33,27.06,35.92,68133.0,14,1,2,37,69895.0,48265.0,True
2024,2,6,15,543.72,415.05,413.79,180.03,0.54,56.58,26.11,10.7,18.4,9.61,37.99,0.01,6.99,56.7,83.74,2024-02-06 15:00:00,415.05,26.11,37.99,41505.0,15,1,2,37,46905.0,26300.0,True
2024,2,6,16,284.0,196.02,351.07,98.95,0.43,70.88,24.64,10.82,17.73,9.67,41.74,0.0,6.54,59.1,83.79,2024-02-06 16:00:00,196.02,24.64,41.74,19602.0,16,1,2,37,23050.0,12325.0,True
2024,2,6,17,46.78,33.33,68.58,30.28,0.28,85.05,21.54,11.92,16.73,10.4,54.17,0.0,4.35,62.6,83.86,2024-02-06 17:00:00,33.33,21.54,54.17,3333.0,17,1,2,37,3567.0,2020.0,True
2024,2,7,6,133.07,115.4,319.7,59.53,0.44,79.15,17.41,13.7,15.55,11.67,78.68,0.0,4.28,51.1,84.02,2024-02-07 06:00:00,115.4,17.41,78.68,11540.0,6,2,2,38,11312.0,10257.0,True
2024,2,7,7,382.15,339.88,560.01,121.08,0.58,65.15,20.58,13.03,16.81,11.16,61.8,0.0,4.72,54.7,84.09,2024-02-07 07:00:00,339.88,20.58,61.8,33988.0,7,2,2,38,31898.0,28923.0,True
2024,2,7,8,629.88,579.42,581.94,158.88,0.66,50.9,23.68,12.24,17.96,10.59,48.58,0.0,4.88,56.4,84.1,2024-02-07 08:00:00,579.42,23.68,48.58,57941.99999999999,8,2,2,38,54540.0,49555.0,True
2024,2,7,9,835.5,815.08,734.63,206.89,0.73,37.0,26.14,12.16,19.15,10.54,41.72,0.09,4.75,57.6,84.05,2024-02-07 09:00:00,815.08,26.14,41.72,81508.0,9,2,2,38,75858.0,65091.99999999999,True
2024,2,7,10,976.2,951.85,694.0,255.54,0.74,24.12,27.76,12.28,20.02,10.64,38.26,0.31,4.68,58.2,83.97,2024-02-07 10:00:00,951.85,27.76,38.26,95185.0,10,2,2,38,87292.0,86222.0,True
2024,2,7,11,1051.5,1019.1,720.69,256.22,0.75,15.21,28.88,12.33,20.61,10.69,35.97,0.41,4.77,60.7,83.87,2024-02-07 11:00:00,1019.1,28.88,35.97,101910.0,11,2,2,38,91175.0,91460.0,True
2024,2,7,12,1034.43,984.6,691.75,267.05,0.74,17.83,29.65,12.15,20.9,10.57,33.98,0.37,5.1,64.9,83.76,2024-02-07 12:00:00,984.6,29.65,33.98,98460.0,12,2,2,38,83108.0,83795.0,True
2024,2,7,13,937.65,857.9,533.59,296.22,0.7,29.01,29.49,12.03,20.76,10.5,34.04,0.38,5.61,68.3,83.69,2024-02-07 13:00:00,857.9,29.49,34.04,85790.0,13,2,2,38,75785.0,66047.0,True
2024,2,7,14,766.83,691.1,589.62,249.73,0.67,42.43,28.62,12.12,20.37,10.57,36.02,0.41,6.15,70.8,83.66,2024-02-07 14:00:00,691.1,28.62,36.02,69110.0,14,2,2,38,64195.00000000001,50452.0,True
2024,2,7,15,533.83,478.83,530.24,185.74,0.62,56.52,27.22,12.22,19.72,10.63,39.31,0.44,6.45,73.8,83.68,2024-02-07 15:00:00,478.83,27.22,39.31,47883.0,15,2,2,38,43645.0,28675.0,True
2024,2,7,16,273.38,236.5,397.33,102.08,0.51,70.84,25.44,12.46,18.95,10.8,44.39,0.15,6.47,77.2,83.74,2024-02-07 16:00:00,236.5,25.44,44.39,23650.0,16,2,2,38,20507.0,13440.0,True
2024,2,7,17,44.47,40.67,67.03,32.27,0.34,85.04,23.05,13.36,18.2,11.45,54.33,0.08,5.3,80.2,83.79,2024-02-07 17:00:00,40.67,23.05,54.33,4067.0,17,2,2,38,3279.9999999999995,2175.0,True
2024,2,8,6,123.72,119.78,161.98,79.81,0.46,79.16,17.8,16.2,17.0,13.73,90.21,0.15,4.04,73.2,84.02,2024-02-08 06:00:00,119.78,17.8,90.21,11978.0,6,3,2,39,11215.0,14030.000000000002,True
2024,2,8,7,371.2,345.95,451.94,147.23,0.59,65.13,20.5,15.86,18.18,13.43,74.62,0.36,4.63,73.2,84.06,2024-02-08 07:00:00,345.95,20.5,74.62,34595.0,7,3,2,39,32667.0,37142.0,True
2024,2,8,8,628.83,583.45,606.68,167.19,0.66,50.85,23.32,14.71,19.02,12.47,58.36,0.32,4.76,71.5,84.06,2024-02-08 08:00:00,583.45,23.32,58.36,58345.00000000001,8,3,2,39,57391.99999999999,61462.0,True
2024,2,8,9,838.15,790.12,660.96,239.44,0.71,36.91,25.71,13.51,19.61,11.54,46.81,0.2,4.9,69.5,84.0,2024-02-08 09:00:00,790.12,25.71,46.81,79012.0,9,3,2,39,76870.0,78322.0,True
2024,2,8,10,979.95,842.4,622.55,239.69,0.66,23.96,27.4,12.76,20.08,10.99,40.33,0.26,5.1,69.1,83.93,2024-02-08 10:00:00,842.4,27.4,40.33,84240.0,10,3,2,39,91145.0,91895.0,True
2024,2,8,11,1057.03,860.38,548.96,295.38,0.64,14.93,28.45,12.72,20.58,10.98,37.86,0.32,5.35,70.6,83.83,2024-02-08 11:00:00,860.38,28.45,37.86,86038.0,11,3,2,39,95495.0,98430.0,True
2024,2,8,12,1038.4,740.33,503.55,242.74,0.56,17.58,28.71,13.03,20.87,11.21,38.02,0.58,5.61,72.6,83.73,2024-02-08 12:00:00,740.33,28.71,38.02,74033.0,12,3,2,39,94778.0,87358.0,True
2024,2,8,13,941.25,686.0,454.38,266.02,0.56,28.86,28.57,13.28,20.93,11.41,38.97,0.75,5.73,75.0,83.65,2024-02-08 13:00:00,686.0,28.57,38.97,68600.0,13,3,2,39,80165.0,75085.0,True
2024,2,8,14,771.92,548.5,308.31,256.48,0.53,42.34,27.97,13.42,20.69,11.52,40.72,0.57,5.81,77.9,83.61,2024-02-08 14:00:00,548.5,27.97,40.72,54850.0,14,3,2,39,63879.99999999999,61553.0,True
2024,2,8,15,545.8,352.17,302.7,184.14,0.46,56.46,26.82,13.51,20.17,11.59,43.82,0.38,5.82,79.6,83.6,2024-02-08 15:00:00,352.17,26.82,43.82,35217.0,15,3,2,39,42573.0,41380.0,True
2024,2,8,16,286.85,180.3,292.51,100.35,0.39,70.81,24.93,13.7,19.32,11.72,49.58,0.08,5.7,80.5,83.66,2024-02-08 16:00:00,180.3,24.93,49.58,18030.0,16,3,2,39,21398.0,19340.0,True
2024,2,8,17,48.33,34.65,98.88,28.83,0.29,85.03,22.72,14.29,18.5,12.17,58.83,0.01,4.59,80.8,83.72,2024-02-08 17:00:00,34.65,22.72,58.83,3465.0,17,3,2,39,3485.0,3045.0,True
2024,2,9,6,137.68,132.8,288.55,64.46,0.51,79.17,17.73,15.3,16.51,12.97,85.5,0.01,4.63,61.6,83.89,2024-02-09 06:00:00,132.8,17.73,85.5,13280.000000000002,6,4,2,40,11275.0,13697.999999999998,True
2024,2,9,7,391.58,371.48,599.44,112.61,0.63,65.11,20.78,14.99,17.89,12.71,69.32,0.01,5.5,57.5,83.92,2024-02-09 07:00:00,371.48,20.78,69.32,37148.0,7,4,2,40,32683.0,33792.0,True
2024,2,9,8,643.67,609.58,718.99,134.64,0.69,50.8,23.66,14.56,19.11,12.36,56.57,0.01,5.73,57.8,83.91,2024-02-09 08:00:00,609.58,23.66,56.57,60958.00000000001,8,4,2,40,57000.0,54220.00000000001,True
2024,2,9,9,849.17,841.55,760.31,189.7,0.75,36.82,26.12,14.01,20.07,11.94,47.17,0.0,5.81,60.6,83.86,2024-02-09 09:00:00,841.55,26.12,47.17,84155.0,9,4,2,40,75045.0,75978.0,True
2024,2,9,10,989.2,980.17,758.26,219.48,0.77,23.8,27.91,13.48,20.69,11.54,41.02,0.0,5.94,63.2,83.78,2024-02-09 10:00:00,980.17,27.91,41.02,98017.0,10,4,2,40,89508.0,90347.0,True
2024,2,9,11,1061.0,1029.2,739.96,265.92,0.76,14.65,29.04,13.0,21.02,11.2,37.25,0.0,6.03,64.8,83.69,2024-02-09 11:00:00,1029.2,29.04,37.25,102920.0,11,4,2,40,97792.0,99995.0,True
2024,2,9,12,1043.45,941.55,718.22,216.74,0.71,17.34,29.43,12.67,21.05,10.96,35.61,0.01,6.07,66.0,83.61,2024-02-09 12:00:00,941.55,29.43,35.61,94155.0,12,4,2,40,93562.0,101485.0,True
2024,2,9,13,946.33,840.33,616.21,267.07,0.69,28.71,29.22,12.57,20.89,10.9,35.82,0.02,6.12,67.5,83.55,2024-02-09 13:00:00,840.33,29.22,35.82,84033.0,13,4,2,40,84917.0,88658.0,True
2024,2,9,14,777.83,674.53,522.46,258.38,0.65,42.25,28.32,12.62,20.47,10.94,37.87,0.03,6.25,70.7,83.53,2024-02-09 14:00:00,674.53,28.32,37.87,67453.0,14,4,2,40,65416.99999999999,71200.0,True
2024,2,9,15,552.05,501.2,578.51,156.16,0.65,56.4,27.05,12.75,19.9,11.03,41.13,0.03,6.32,75.9,83.56,2024-02-09 15:00:00,501.2,27.05,41.13,50120.0,15,4,2,40,45712.0,45498.0,True
2024,2,9,16,291.65,249.32,541.58,71.7,0.54,70.78,25.48,12.94,19.21,11.16,45.69,0.01,6.21,79.4,83.62,2024-02-09 16:00:00,249.32,25.48,45.69,24932.0,16,4,2,40,22682.0,22480.0,True
2024,2,9,17,49.7,42.9,142.51,30.58,0.35,85.02,23.23,13.56,18.39,11.61,54.41,0.0,4.71,80.6,83.68,2024-02-09 17:00:00,42.9,23.23,54.41,4290.0,17,4,2,40,3728.0,3617.0,True
2024,2,10,6,131.93,123.55,227.69,66.88,0.47,79.17,17.92,15.79,16.85,13.39,87.19,0.1,5.0,59.1,83.89,2024-02-10 06:00:00,123.55,17.92,87.19,12355.0,6,5,2,41,9778.0,13182.0,True
2024,2,10,7,381.4,349.65,528.52,122.74,0.59,65.08,21.14,15.59,18.37,13.21,70.47,0.09,6.42,58.0,83.95,2024-02-10 07:00:00,349.65,21.14,70.47,34965.0,7,5,2,41,29589.999999999996,35065.0,True
2024,2,10,8,631.83,581.78,676.6,166.37,0.66,50.75,23.92,14.67,19.29,12.44,56.09,0.22,6.9,56.3,83.97,2024-02-10 08:00:00,581.78,23.92,56.09,58178.0,8,5,2,41,49420.0,57845.00000000001,True
2024,2,10,9,837.33,793.3,620.49,239.58,0.71,36.73,26.17,14.35,20.26,12.18,48.02,0.26,6.91,57.6,83.94,2024-02-10 09:00:00,793.3,26.17,48.02,79330.0,9,5,2,41,65095.00000000001,79933.0,True
2024,2,10,10,977.97,948.58,723.43,249.93,0.74,23.64,27.83,14.34,21.09,12.2,43.6,0.43,6.84,60.3,83.88,2024-02-10 10:00:00,948.58,27.83,43.6,94858.0,10,5,2,41,73775.0,93383.0,True
2024,2,10,11,1055.68,1013.9,686.39,259.65,0.75,14.36,28.72,14.33,21.52,12.2,41.36,1.26,6.88,62.8,83.8,2024-02-10 11:00:00,1013.9,28.72,41.36,101390.0,11,5,2,41,79662.0,92858.0,True
2024,2,10,12,1037.1,901.65,669.55,218.4,0.67,17.09,28.91,14.36,21.63,12.24,40.99,2.51,7.06,65.1,83.69,2024-02-10 12:00:00,901.65,28.91,40.99,90165.0,12,5,2,41,74930.0,91550.0,True
2024,2,10,13,938.78,846.45,641.57,242.39,0.69,28.57,28.6,14.28,21.44,12.19,41.53,3.81,7.24,67.9,83.62,2024-02-10 13:00:00,846.45,28.6,41.53,84645.0,13,5,2,41,69308.0,76840.0,True
2024,2,10,14,768.97,634.97,499.13,238.93,0.61,42.17,27.44,14.2,20.82,12.12,44.16,5.12,7.42,70.7,83.58,2024-02-10 14:00:00,634.97,27.44,44.16,63497.0,14,5,2,41,52520.00000000001,58883.00000000001,True
2024,2,10,15,543.47,411.17,427.35,156.05,0.53,56.35,25.93,14.17,20.05,12.09,48.15,5.0,7.44,72.1,83.6,2024-02-10 15:00:00,411.17,25.93,48.15,41117.0,15,5,2,41,35515.0,36615.0,True
2024,2,10,16,285.0,200.7,320.99,90.71,0.44,70.76,24.08,14.39,19.24,12.26,54.56,2.61,7.2,73.0,83.67,2024-02-10 16:00:00,200.7,24.08,54.56,20070.0,16,5,2,41,18395.0,17090.0,True
2024,2,10,17,47.42,34.72,84.62,29.13,0.29,85.02,22.21,14.8,18.51,12.58,62.74,0.35,6.26,72.7,83.75,2024-02-10 17:00:00,34.72,22.21,62.74,3472.0,17,5,2,41,3411.9999999999995,2708.0,True
2024,2,11,6,129.88,123.78,255.73,71.63,0.47,79.17,17.23,15.68,16.45,13.3,90.54,1.35,4.44,51.2,83.96,2024-02-11 06:00:00,123.78,17.23,90.54,12378.0,6,6,2,42,11778.0,10775.0,True
2024,2,11,7,380.3,352.83,498.95,156.78,0.6,65.06,19.34,15.91,17.62,13.48,80.44,2.14,5.87,57.8,84.03,2024-02-11 07:00:00,352.83,19.34,80.44,35283.0,7,6,2,42,35292.0,28277.0,True
2024,2,11,8,632.05,590.42,544.61,226.89,0.67,50.7,22.42,15.21,18.82,12.87,63.59,0.96,6.53,55.5,84.06,2024-02-11 08:00:00,590.42,22.42,63.59,59041.99999999999,8,6,2,42,61300.0,48545.0,True
2024,2,11,9,841.8,790.0,637.15,233.97,0.7,36.64,25.16,14.64,19.9,12.41,51.99,0.82,6.18,54.4,84.03,2024-02-11 09:00:00,790.0,25.16,51.99,79000.0,9,6,2,42,81880.0,68000.0,True
