YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,SZA,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,WS10M,WD10M,PS
2020,9,1,14,724.85,595.92,407.45,257.99,0.63,45.09,29.47,4.85,17.16,6.45,20.93,0.03,5.5,130.1,83.48
2020,9,1,15,482.6,356.2,421.94,158.69,0.53,59.73,28.27,4.08,16.18,6.12,21.29,0.01,6.31,126.4,83.48
2020,9,1,16,219.57,154.93,399.93,72.21,0.43,74.47,26.25,3.19,14.72,5.74,22.5,0,6.84,123.1,83.52
2020,9,1,17,17.17,13.23,32.94,14.58,0.25,87.76,23.5,1.97,12.73,5.28,24.41,0,6.34,117.4,83.59
2020,9,1,18,0,0,0,0,-999,90,21.12,0.4,10.76,4.7,25.15,0,6.58,110.3,83.67
2020,9,1,19,0,0,0,0,-999,90,19.24,-0.69,9.27,4.33,26.06,0,6.49,106.8,83.75
2020,9,1,20,0,0,0,0,-999,90,17.81,0.15,8.98,4.61,30.36,0,5.46,104.4,83.81
2020,9,1,21,0,0,0,0,-999,90,16.85,3.08,9.96,5.73,40.08,0,4.81,101.6,83.82
2020,9,1,22,0,0,0,0,-999,90,16.07,6.81,11.44,7.41,54.4,0.01,4.89,100.6,83.81
2020,9,1,23,0,0,0,0,-999,90,14.91,9.34,12.12,8.78,69.35,0.19,4.92,102.3,83.76
2020,9,2,0,0,0,0,0,-999,90,13.53,10.33,11.93,9.38,80.93,0.46,4.49,103.4,83.71
2020,9,2,1,0,0,0,0,-999,90,12.57,10.71,11.64,9.61,88.24,0.54,3.6,103.8,83.67
2020,9,2,2,0,0,0,0,-999,90,12.31,10.87,11.59,9.71,90.69,0.54,3.21,104.6,83.67
2020,9,2,3,0,0,0,0,-999,90,12.16,10.78,11.47,9.65,91.07,0.51,2.76,106.9,83.71
2020,9,2,4,0,0,0,0,-999,90,11.96,10.61,11.29,9.54,91.29,0.47,2.26,107,83.76
2020,9,2,5,9.77,7.78,32.17,9.34,0.25,88.65,11.79,10.44,11.11,9.42,91.23,0.37,1.92,106,83.82
2020,9,2,6,189.62,138.05,199.95,71.6,0.44,76.29,13,10.26,11.63,9.31,83.33,0.17,2.12,121.9,83.88
2020,9,2,7,454.17,350.42,428.01,154.81,0.55,61.52,16.7,8.77,12.74,8.42,59.43,0.03,3.26,149.3,83.92
2020,9,2,8,696.15,571.62,384.17,255.08,0.63,46.85,20.64,6.63,13.64,7.27,40.13,0.01,3.75,153.6,83.93
2020,9,2,9,887.78,748.65,667.28,160.34,0.66,32.42,23.67,4.53,14.1,6.29,28.88,0,4.16,149.9,83.9
2020,9,2,10,1010.62,915.35,567.5,310.73,0.72,18.81,26.09,2.45,14.27,5.43,21.57,0,4.58,146,83.83
2020,9,2,11,1065.25,1033.03,700.69,234.5,0.78,10.18,27.83,0.83,14.33,4.84,17.34,0,4.85,142.2,83.74
2020,9,2,12,1029.3,1015.85,824.46,175.73,0.8,17.33,28.86,-0.14,14.36,4.52,15.24,0,5.05,138.1,83.63
2020,9,2,13,914.95,900.95,813.38,160.05,0.78,30.73,29.19,-0.5,14.35,4.4,14.54,0,5.25,134.5,83.54
2020,9,2,14,732.58,723.58,784.5,124.12,0.77,45.11,28.84,-0.4,14.22,4.44,14.96,0,5.5,130.4,83.49
2020,9,2,15,493.65,484.1,649.21,118.76,0.72,59.76,27.71,0.32,14.02,4.67,16.8,0,5.86,125.8,83.48
2020,9,2,16,227.57,206.82,572.52,61.29,0.58,74.53,25.64,1.46,13.55,5.07,20.61,0,6.29,120.2,83.53
2020,9,2,17,18.4,14.88,107.79,14.62,0.29,87.8,22.36,3.11,12.73,5.7,28.24,0,5.96,112.4,83.6
2020,9,2,18,0,0,0,0,-999,90,19.95,4.85,12.4,6.44,37.01,0,6.65,104.5,83.69
2020,9,2,19,0,0,0,0,-999,90,18.21,6.41,12.31,7.17,45.95,0,6.21,100.7,83.77
2020,9,2,20,0,0,0,0,-999,90,17.06,7.8,12.43,7.88,54.33,0,5.64,101.3,83.84
2020,9,2,21,0,0,0,0,-999,90,16.01,9.02,12.52,8.56,63.1,0.01,5.28,104.4,83.89
2020,9,2,22,0,0,0,0,-999,90,14.84,10.2,12.52,9.28,73.71,0.23,5.08,109.3,83.89
2020,9,2,23,0,0,0,0,-999,90,13.84,11.25,12.55,9.95,84.25,0.46,5.03,112.2,83.85
2020,9,3,0,0,0,0,0,-999,90,13.53,11.68,12.61,10.24,88.41,0.44,4.26,112.5,83.81
2020,9,3,1,0,0,0,0,-999,90,13.5,11.77,12.64,10.31,89.16,0.37,3.47,114.5,83.78
2020,9,3,2,0,0,0,0,-999,90,13.43,11.74,12.58,10.29,89.39,0.27,2.67,115.8,83.78
2020,9,3,3,0,0,0,0,-999,90,13.31,11.69,12.5,10.25,89.76,0.21,1.99,120.8,83.79
2020,9,3,4,0,0,0,0,-999,90,13.19,11.61,12.4,10.2,90.06,0.17,1.27,132.5,83.82
2020,9,3,5,9.98,8.52,43.35,10.42,0.26,88.62,13.08,11.55,12.32,10.15,90.31,0.19,1.02,158.2,83.86
2020,9,3,6,189.57,118.9,227.09,60.13,0.37,76.19,14.34,11.51,12.93,10.12,83,0.17,1.94,185.6,83.91
2020,9,3,7,452,269.58,274.87,157.49,0.42,61.41,17.49,10.89,14.19,9.7,65.09,0.14,3,199.3,83.95
2020,9,3,8,692.95,411.7,254.78,218.87,0.45,46.71,20.8,10,15.4,9.13,49.86,0.18,3.28,203.5,83.95
2020,9,3,9,882.08,544.9,126.64,314.69,0.48,32.25,23.32,9.55,16.43,8.86,41.49,0.16,3.1,201.8,83.93
2020,9,3,10,1003.97,685.2,228.64,336.9,0.54,18.57,25.49,9.15,17.32,8.64,35.5,0.09,2.91,202.6,83.85
2020,9,3,11,1041,757.78,108.09,429.02,0.57,9.85,27.18,8.8,17.99,8.45,31.39,0.12,2.83,207.6,83.74
2020,9,3,12,1003.85,776.25,166.61,410.75,0.61,17.21,28.03,8.6,18.32,8.34,29.44,0.23,2.68,211.7,83.63
2020,9,3,13,887.7,656.22,343.86,298.77,0.57,30.71,28.09,8.54,18.32,8.32,29.24,0.53,2.31,209.3,83.56
2020,9,3,14,703,534.15,312.65,265.4,0.57,45.13,27.37,8.69,18.03,8.4,30.78,0.78,1.92,185.7,83.53
2020,9,3,15,464.17,338.27,332.02,169.54,0.5,59.81,25.9,9.1,17.5,8.64,34.52,0.96,2.59,149.6,83.54
2020,9,3,16,204.52,131.82,278.85,78.13,0.37,74.59,24.26,9.76,17.01,9.03,39.8,0.79,3.86,132.6,83.6
2020,9,3,17,15.32,9.62,24.18,11.94,0.19,87.84,22.53,10.45,16.49,9.45,46.26,0.65,4.52,124.8,83.68
2020,9,3,18,0,0,0,0,-999,90,21.3,10.67,15.98,9.58,50.59,0.57,4.7,120.1,83.74
2020,9,3,19,0,0,0,0,-999,90,20.28,10.48,15.38,9.46,53.24,0.62,4.45,115.1,83.8
2020,9,3,20,0,0,0,0,-999,90,19.27,10.07,14.67,9.2,55.15,0.86,4.08,110.4,83.83
2020,9,3,21,0,0,0,0,-999,90,18.29,9.52,13.9,8.86,56.49,0.85,4.16,108,83.85
2020,9,3,22,0,0,0,0,-999,90,17.32,9.17,13.24,8.66,58.7,0.71,4.41,107.9,83.83
2020,9,3,23,0,0,0,0,-999,90,16.32,9.29,12.8,8.72,62.95,0.62,4.53,107.9,83.8
2020,9,4,0,0,0,0,0,-999,90,15.47,9.87,12.67,9.08,69.16,0.69,4.23,105.8,83.76
2020,9,4,1,0,0,0,0,-999,90,14.89,10.61,12.75,9.55,75.47,1.06,3.69,101.7,83.74
2020,9,4,2,0,0,0,0,-999,90,14.55,11.22,12.88,9.94,80.29,1.45,2.98,97.3,83.75
2020,9,4,3,0,0,0,0,-999,90,14.37,11.56,12.96,10.16,83.05,1.57,2.1,91.4,83.79
2020,9,4,4,0,0,0,0,-999,90,14.35,11.74,13.04,10.28,84.19,1.83,1.16,78.6,83.84
2020,9,4,5,9.23,7.53,21.73,10.75,0.23,88.57,14.42,11.84,13.13,10.34,84.35,1.82,0.59,42.9,83.9
2020,9,4,6,178.07,148.52,266.67,57.56,0.46,76.09,15.24,11.82,13.53,10.32,79.91,1.78,0.24,297.6,83.96
2020,9,4,7,435.67,366.88,629.05,101.4,0.57,61.29,17,11.65,14.33,10.2,70.62,1.6,0.99,253,84
2020,9,4,8,673.65,618.38,522.1,241.92,0.67,46.58,19,11.48,15.24,10.08,61.55,0.93,1.62,245.2,84.01
2020,9,4,9,858.8,835.95,678.21,238.89,0.74,32.08,21.28,11.26,16.27,9.94,52.69,0.62,2.28,238.6,83.97
2020,9,4,10,978.92,936.83,625.41,287.34,0.74,18.33,23.49,11.04,17.26,9.81,45.42,0.77,2.92,236.6,83.88
2020,9,4,11,1018.08,932.53,570.42,309.95,0.71,9.51,25.49,10.78,18.14,9.65,39.59,1.19,3.32,237.6,83.78
2020,9,4,12,982.83,821.83,513.16,266.41,0.64,17.1,26.48,10.59,18.54,9.54,36.87,1.44,3.61,238.5,83.67
2020,9,4,13,866.9,661.83,425.86,281.89,0.58,30.69,26.38,10.51,18.45,9.49,36.86,1.58,3.87,238.2,83.6
2020,9,4,14,679.45,432.9,296.19,192.68,0.46,45.15,26.2,10.51,18.36,9.5,37.28,1.56,3.94,237.8,83.57
2020,9,4,15,444.42,251.85,259.68,116.84,0.37,59.85,25.5,10.53,18.02,9.51,38.9,1.33,3.76,236.1,83.57
2020,9,4,16,194.48,99.75,162.7,59.56,0.28,74.65,24.16,10.63,17.39,9.57,42.43,0.75,3.32,231,83.61
2020,9,4,17,14.25,7.6,18.09,10.44,0.15,87.87,22.61,11.27,16.94,9.99,48.65,0.92,1.97,221.7,83.66
2020,9,4,18,0,0,0,0,-999,90,21.45,12.02,16.74,10.49,54.85,1.96,1.14,186.1,83.72
2020,9,4,19,0,0,0,0,-999,90,20.23,12.56,16.39,10.87,61.3,3.69,1.71,125,83.78
2020,9,4,20,0,0,0,0,-999,90,18.99,13.1,16.04,11.25,68.55,5.72,3.06,107.5,83.84
2020,9,4,21,0,0,0,0,-999,90,18.06,13.36,15.71,11.43,73.84,7.76,3.95,103.2,83.86
2020,9,4,22,0,0,0,0,-999,90,17.38,13.43,15.4,11.49,77.46,9.9,4.1,104.7,83.84
2020,9,4,23,0,0,0,0,-999,90,16.79,13.44,15.11,11.5,80.43,12.35,3.76,108,83.79
2020,9,5,0,0,0,0,0,-999,90,16.33,13.39,14.86,11.48,82.61,14.73,3.24,111.3,83.73
2020,9,5,1,0,0,0,0,-999,90,16.01,13.35,14.68,11.45,84.05,16.65,2.64,115.1,83.68
2020,9,5,2,0,0,0,0,-999,90,15.8,13.36,14.58,11.46,85.26,15.74,1.99,120.6,83.68
2020,9,5,3,0,0,0,0,-999,90,15.62,13.42,14.52,11.51,86.65,10.03,1.39,124.1,83.71
2020,9,5,4,0,0,0,0,-999,90,15.51,13.48,14.49,11.54,87.54,5.01,0.97,117.1,83.75
2020,9,5,5,9,6.45,9.04,7.96,0.19,88.53,15.49,13.52,14.51,11.57,87.93,5.27,1,114.8,83.8
2020,9,5,6,165.2,115.45,120.58,85.79,0.36,75.98,15.98,13.53,14.76,11.57,85.26,6.72,1.25,129.8,83.85
2020,9,5,7,417.98,288.4,266.23,153.67,0.45,61.17,17.25,13.5,15.38,11.54,78.46,8.88,1.28,156,83.87
2020,9,5,8,655.47,497.65,247.12,280.66,0.54,46.44,19.2,13.43,16.32,11.49,69.11,11.26,1.46,187.5,83.85
2020,9,5,9,842.9,644.1,322.23,316.12,0.57,31.91,21.24,13.14,17.19,11.29,59.83,11.13,2.04,205.6,83.8
2020,9,5,10,962.55,736.9,337.27,339.28,0.58,18.1,23,12.73,17.86,11,52.32,10.5,2.6,212.6,83.72
2020,9,5,11,1016.6,808.58,402.32,330.88,0.61,9.18,24.08,12.34,18.21,10.73,47.77,8.93,2.9,215.9,83.62
2020,9,5,12,977.78,779.38,435.37,298.15,0.61,16.99,24.38,12.17,18.27,10.62,46.39,6.79,2.91,215.9,83.54
2020,9,5,13,860.5,622.97,366.47,274.72,0.54,30.67,24.65,12.11,18.38,10.58,45.45,5.26,2.86,209.8,83.48
2020,9,5,14,674.47,310.27,100.57,179.73,0.33,45.17,24.67,11.98,18.32,10.5,45.03,3.59,2.83,200.3,83.43
2020,9,5,15,446.5,195.6,54.42,139.66,0.29,59.9,24.3,11.91,18.1,10.45,45.81,1.9,2.78,187.4,83.42
2020,9,5,16,193.1,51.88,0.73,45.64,0.15,74.71,23.38,12.22,17.8,10.67,49.44,0.36,2.69,166.5,83.44
2020,9,5,17,13.38,5.05,0,5.83,0.1,87.91,21.07,14.8,17.93,12.67,67.52,0.06,2.23,135.4,83.48
2020,9,5,18,0,0,0,0,-999,90,19.71,14.3,17.01,12.23,70.95,0.04,3.1,115.6,83.53
2020,9,5,19,0,0,0,0,-999,90,18.66,13.95,16.3,11.93,73.95,0.05,4.48,106.2,83.58
2020,9,5,20,0,0,0,0,-999,90,17.39,14.2,15.8,12.12,81.41,0.08,5.11,98.8,83.62
2020,9,5,21,0,0,0,0,-999,90,16.4,14.38,15.39,12.25,87.63,0.21,5,93.6,83.64
2020,9,5,22,0,0,0,0,-999,90,15.8,14.44,15.12,12.32,91.52,0.63,4.47,90.6,83.6
2020,9,5,23,0,0,0,0,-999,90,15.54,14.41,14.97,12.3,92.84,1.26,3.7,90.5,83.54
2020,9,6,0,0,0,0,0,-999,90,15.38,14.33,14.86,12.25,93.37,2.15,3.08,93,83.49
2020,9,6,1,0,0,0,0,-999,90,15.26,14.26,14.76,12.2,93.68,3.19,2.71,96.8,83.46
2020,9,6,2,0,0,0,0,-999,90,15.13,14.19,14.66,12.12,93.85,4.33,2.54,100.4,83.47
2020,9,6,3,0,0,0,0,-999,90,14.99,14.08,14.54,12.03,94.04,6.04,2.53,101.6,83.49
2020,9,6,4,0,0,0,0,-999,90,14.87,13.96,14.42,11.94,94.11,7.9,2.64,100.7,83.53
2020,9,6,5,8.77,4.65,2.72,6.52,0.13,88.49,14.82,13.81,14.32,11.82,93.52,9.08,3.26,100.4,83.58
2020,9,6,6,159.1,74.28,66.63,60.62,0.23,75.88,15.27,13.58,14.43,11.63,89.45,9.8,4.19,105.4,83.63
2020,9,6,7,401.02,179.98,99.71,117.92,0.28,61.05,16.3,13.25,14.77,11.38,81.99,10.25,4.66,112.4,83.67
2020,9,6,8,633.8,319.55,190.77,138.57,0.35,46.3,17.61,12.95,15.28,11.16,74.03,10.66,4.53,118.8,83.69
2020,9,6,9,824.12,388.05,202.07,186.92,0.34,31.74,18.86,12.69,15.77,10.97,67.28,10,4.14,124.5,83.68
2020,9,6,10,943.67,377.42,165.85,173.87,0.3,17.86,19.94,12.56,16.25,10.88,62.35,8.09,3.68,129.7,83.63
2020,9,6,11,983.6,402.08,184.75,181.21,0.3,8.85,20.96,12.51,16.74,10.85,58.33,6.28,3.27,133.6,83.56
2020,9,6,12,944.45,357.67,72.67,195.27,0.28,16.89,21.74,12.46,17.1,10.84,55.51,4.71,3.05,137.3,83.47
2020,9,6,13,829.05,375.48,67.6,264.98,0.33,30.67,22.13,12.41,17.27,10.81,54.01,3.46,3.09,138.2,83.41
2020,9,6,14,643.8,218.07,55.51,139.59,0.23,45.2,22.02,12.4,17.21,10.8,54.3,2.3,3.32,136.3,83.37
2020,9,6,15,408.35,110.68,13,92.75,0.16,59.94,21.45,12.42,16.93,10.82,56.33,1.35,3.61,130.6,83.37
2020,9,6,16,163.73,48.4,4.4,42.47,0.14,74.77,20.48,12.51,16.49,10.88,60.15,1.02,3.92,123.1,83.41
2020,9,6,17,11.9,5.5,0,6.35,0.11,87.95,18.64,13.32,15.98,11.48,71.17,1.22,3.11,113.5,83.46
2020,9,6,18,0,0,0,0,-999,90,17.46,13.39,15.43,11.51,76.91,1.58,3.8,102.6,83.52
2020,9,6,19,0,0,0,0,-999,90,16.45,13.51,14.98,11.59,82.62,1.84,4.33,96.4,83.58
2020,9,6,20,0,0,0,0,-999,90,15.71,13.78,14.75,11.78,88.07,2.16,4.15,93,83.63
2020,9,6,21,0,0,0,0,-999,90,15.35,13.97,14.66,11.93,91.29,2.34,3.83,94.3,83.64
2020,9,6,22,0,0,0,0,-999,90,15.19,14.03,14.61,11.98,92.6,2.53,3.43,100.8,83.63
2020,9,6,23,0,0,0,0,-999,90,15.08,13.94,14.51,11.92,92.75,2.62,3.17,109.8,83.59
2020,9,7,0,0,0,0,0,-999,90,14.93,13.79,14.36,11.82,92.84,2.32,2.82,117.9,83.56
2020,9,7,1,0,0,0,0,-999,90,14.76,13.61,14.18,11.66,92.58,1.92,2.58,123.3,83.54
2020,9,7,2,0,0,0,0,-999,90,14.62,13.3,13.96,11.44,91.68,1.87,2.61,124.8,83.55
2020,9,7,3,0,0,0,0,-999,90,14.41,13.09,13.75,11.28,91.68,1.94,2.34,124.6,83.58
2020,9,7,4,0,0,0,0,-999,90,14.23,12.93,13.58,11.15,91.75,1.66,2.32,121.4,83.64
2020,9,7,5,8.62,3.85,0,4.71,0.11,88.45,14.08,12.8,13.44,11.04,91.81,1.37,2.6,116.8,83.71
2020,9,7,6,145.82,46.4,0,43.74,0.14,75.77,14.52,12.59,13.56,10.88,88.02,0.96,3.86,120.6,83.78
2020,9,7,7,386.92,87.97,0,72.55,0.14,60.93,15.72,12.33,14.02,10.69,80.13,0.61,4.57,128.2,83.83
2020,9,7,8,622.1,139.55,0,105.68,0.15,46.17,17.36,12.01,14.68,10.46,70.67,0.6,4.6,135.4,83.87
2020,9,7,9,818.05,169.6,0.15,122.21,0.15,31.58,19.06,11.72,15.39,10.27,62.35,0.88,4.42,141.7,83.85
2020,9,7,10,943.25,175.07,30.44,106.83,0.14,17.63,20.6,11.56,16.08,10.16,56.02,1.52,4.22,147.5,83.78
2020,9,7,11,996.22,250.55,2.26,178.66,0.19,8.52,21.68,11.45,16.57,10.1,52.07,2.35,4.03,152.5,83.69
2020,9,7,12,956.67,221.23,7.61,154.96,0.17,16.8,22.22,11.34,16.78,10.04,50.03,2.37,3.94,155.4,83.61
2020,9,7,13,835.67,175.75,8.52,129.32,0.15,30.66,22.42,11.24,16.83,9.98,49.1,2.45,3.97,155.9,83.56
2020,9,7,14,648.55,162.77,30.52,106.19,0.17,45.23,22.28,11.16,16.72,9.93,49.26,1.88,4.1,155.1,83.53
2020,9,7,15,417.35,94.53,16.06,78.71,0.14,59.99,21.83,11.05,16.44,9.85,50.23,0.92,4.13,154,83.54
2020,9,7,16,173.32,37.35,8.1,32.62,0.11,74.83,20.85,11.06,15.95,9.86,53.42,0.35,3.96,150.2,83.57
2020,9,7,17,12.05,3.1,0,3.58,0.07,87.99,18.73,12.48,15.6,10.83,66.92,0.25,2.53,139.8,83.63
2020,9,7,18,0,0,0,0,-999,90,17.49,12.72,15.1,10.99,73.46,0.31,2.67,125.2,83.69
2020,9,7,19,0,0,0,0,-999,90,16.83,12.37,14.6,10.73,74.85,0.37,3.39,115.7,83.75
2020,9,7,20,0,0,0,0,-999,90,16.12,12.23,14.17,10.62,77.56,0.41,4.28,110,83.8
2020,9,7,21,0,0,0,0,-999,90,15.28,12.23,13.76,10.62,81.86,0.51,4.68,106.5,83.81
2020,9,7,22,0,0,0,0,-999,90,14.45,12.18,13.32,10.59,86.1,0.74,4.61,103.7,83.8
2020,9,7,23,0,0,0,0,-999,90,13.83,12.05,12.94,10.5,88.85,0.85,4.25,100.7,83.77
2020,9,8,0,0,0,0,0,-999,90,13.43,11.88,12.65,10.39,90.2,1.47,4.05,100.1,83.73
2020,9,8,1,0,0,0,0,-999,90,13.15,11.73,12.44,10.29,90.97,1.67,3.66,103.3,83.72
2020,9,8,2,0,0,0,0,-999,90,12.92,11.66,12.29,10.24,91.92,0.66,3.07,103.9,83.73
2020,9,8,3,0,0,0,0,-999,90,12.71,11.64,12.18,10.22,93.06,0.35,2.4,101.3,83.77
2020,9,8,4,0,0,0,0,-999,90,12.39,11.64,12.02,10.21,94.99,0.21,1.69,99.2,83.81
2020,9,8,5,9.88,5.07,0,6.21,0.14,88.4,12.12,11.49,11.8,10.11,95.81,0.12,1.75,95.3,83.86
2020,9,8,6,173.95,76.93,24.57,65.1,0.23,75.67,13.5,11.35,12.42,10.01,86.72,0.03,2.79,102.8,83.92
2020,9,8,7,425.75,165.02,30.07,133.34,0.25,60.82,16.49,10.9,13.7,9.71,69.43,0.02,3.33,124.2,83.96
2020,9,8,8,659.2,262.2,124.9,177.65,0.28,46.03,19.47,10.57,15.02,9.49,56.27,0.04,3.49,133.8,83.97
2020,9,8,9,844.3,397.55,51.79,239.08,0.35,31.42,21.43,10.55,15.99,9.48,49.79,0.09,3.56,135.1,83.95
2020,9,8,10,962.3,377.85,23.56,239.62,0.3,17.41,22.93,10.54,16.73,9.48,45.41,0.13,3.56,136,83.88
2020,9,8,11,993.3,426.27,32.56,298.72,0.32,8.19,23.98,10.54,17.26,9.49,42.62,0.18,3.41,137.6,83.78
2020,9,8,12,954.08,388.77,16.18,271.72,0.3,16.72,23.99,10.51,17.25,9.48,42.51,0.34,3.29,138.5,83.7
2020,9,8,13,835.35,422.73,72.12,268.17,0.37,30.66,23.99,10.51,17.25,9.49,42.52,0.4,3.3,137.2,83.65
2020,9,8,14,646.6,250.88,3.47,193.88,0.27,45.27,23.67,10.5,17.08,9.48,43.29,0.45,3.39,135.1,83.62
2020,9,8,15,409.85,138.23,10.64,112.45,0.21,60.05,22.95,10.52,16.74,9.5,45.31,0.24,3.62,133.1,83.62
2020,9,8,16,162.93,54.97,19.95,46.8,0.16,74.9,21.87,10.63,16.25,9.57,48.76,0.09,3.89,130.9,83.65
2020,9,8,17,11.32,4.38,0,5.76,0.09,88.02,19.75,12.02,15.89,10.5,60.96,0.05,2.74,128.3,83.71
2020,9,8,18,0,0,0,0,-999,90,18.52,12.08,15.3,10.53,66.05,0.04,2.99,124.9,83.77
2020,9,8,19,0,0,0,0,-999,90,17.79,11.54,14.66,10.14,66.66,0.04,3.77,119.8,83.83
2020,9,8,20,0,0,0,0,-999,90,16.91,11.27,14.09,9.95,69.21,0.03,4.54,112.4,83.9
2020,9,8,21,0,0,0,0,-999,90,15.91,11.2,13.55,9.9,73.44,0.01,4.9,105.9,83.95
2020,9,8,22,0,0,0,0,-999,90,14.97,11.17,13.07,9.88,77.85,0.01,4.36,105,83.95
2020,9,8,23,0,0,0,0,-999,90,13.94,11.22,12.58,9.93,83.59,0.01,3.31,105.8,83.91
2020,9,9,0,0,0,0,0,-999,90,12.94,11.29,12.11,9.98,89.6,0.04,2.48,105.7,83.84
2020,9,9,1,0,0,0,0,-999,90,12.35,11.29,11.82,9.98,93.09,0.12,2.14,104,83.8
2020,9,9,2,0,0,0,0,-999,90,12.15,11.31,11.73,10,94.51,0.17,1.95,104,83.79
2020,9,9,3,0,0,0,0,-999,90,12.25,11.29,11.77,9.98,93.73,0.17,2.25,103.4,83.82
2020,9,9,4,0,0,0,0,-999,90,12.23,11.3,11.76,9.98,93.91,0.17,2.28,99.1,83.87
2020,9,9,5,9.95,5.57,3.44,7.3,0.14,88.35,12.21,11.32,11.77,9.98,94.1,0.17,2.19,95,83.93
2020,9,9,6,169.8,73.3,85.86,58.29,0.22,75.56,13.42,11.44,12.43,10.06,87.68,0.11,2.79,109.9,83.99
2020,9,9,7,420.75,191.93,172.16,119.03,0.29,60.7,16.51,11.41,13.96,10.03,71.67,0.09,3.35,132.7,84.02
2020,9,9,8,656.75,311.95,121.22,215.9,0.33,45.9,19.81,11.09,15.45,9.82,57.04,0.19,3.06,142,84.03
2020,9,9,9,843.55,412.55,54.99,243.46,0.36,31.26,22.2,10.96,16.58,9.75,48.87,0.26,2.58,147.2,83.99
2020,9,9,10,962.72,466.15,46,291.96,0.36,17.18,24.12,11,17.56,9.77,43.56,0.32,2.22,151.2,83.9
2020,9,9,11,1023.75,531.05,58.61,328.84,0.4,7.87,25.38,11.01,18.2,9.8,40.47,0.51,2.01,152.4,83.79
2020,9,9,12,987.12,552.5,96.43,318.39,0.43,16.65,26.16,11.01,18.58,9.8,38.6,0.68,2.12,150.9,83.68
2020,9,9,13,870.38,485.8,55.79,290.9,0.42,30.67,26.17,10.96,18.57,9.78,38.46,0.74,2.45,148.8,83.6
2020,9,9,14,686.55,502.5,315.48,227.24,0.53,45.3,25.53,11.01,18.27,9.82,40.09,0.68,2.96,146.1,83.56
2020,9,9,15,450.48,307.38,533.05,110.71,0.46,60.1,24.62,11.09,17.86,9.88,42.58,0.55,3.53,143.1,83.56
2020,9,9,16,193.38,132.73,218.35,66.43,0.38,74.97,23.24,11.23,17.23,9.97,46.7,0.5,4.05,139.1,83.6
2020,9,9,17,12.95,9.6,21.77,11.73,0.21,88.06,21.04,12.33,16.68,10.73,57.47,0.36,3.18,134.5,83.64
2020,9,9,18,0,0,0,0,-999,90,19.84,12.39,16.12,10.76,62.1,0.16,3.66,128.6,83.7
2020,9,9,19,0,0,0,0,-999,90,19.04,12.01,15.52,10.48,63.63,0.14,4.3,124.1,83.75
2020,9,9,20,0,0,0,0,-999,90,18.09,11.72,14.9,10.28,66.29,0.15,4.62,119.8,83.81
2020,9,9,21,0,0,0,0,-999,90,17.09,11.38,14.24,10.04,69,0.17,4.94,114.5,83.85
2020,9,9,22,0,0,0,0,-999,90,15.94,11.06,13.5,9.82,72.64,0.19,5.13,111.1,83.86
2020,9,9,23,0,0,0,0,-999,90,14.68,10.97,12.82,9.76,78.26,0.16,5,111.1,83.83
2020,9,10,0,0,0,0,0,-999,90,13.49,11.1,12.29,9.85,85.26,0.2,4.18,111.3,83.79
2020,9,10,1,0,0,0,0,-999,90,12.84,11.33,12.09,10.02,90.44,0.35,3.16,108.1,83.74
2020,9,10,2,0,0,0,0,-999,90,12.69,11.52,12.11,10.15,92.5,0.48,2.31,104.3,83.73
2020,9,10,3,0,0,0,0,-999,90,12.64,11.6,12.12,10.2,93.28,0.58,1.73,105.1,83.75
2020,9,10,4,0,0,0,0,-999,90,12.62,11.54,12.08,10.15,92.99,0.48,1.83,122.3,83.78
2020,9,10,5,10.57,7.62,5.93,10,0.19,88.31,12.58,11.55,12.07,10.16,93.38,0.28,1.8,128.5,83.84
2020,9,10,6,179.02,103.75,55.09,66.67,0.31,75.46,13.8,11.67,12.73,10.22,86.8,0.06,2.19,135.9,83.9
2020,9,10,7,435.17,261.85,204.39,156.43,0.4,60.58,17,11.53,14.27,10.12,70.02,0.03,2.88,154.9,83.94
2020,9,10,8,673.75,424.08,223.96,234.4,0.45,45.77,20.39,11.09,15.74,9.83,55.03,0.09,2.99,161.3,83.94
2020,9,10,9,861.05,617.6,227.27,338.24,0.54,31.1,22.97,11.01,16.99,9.78,46.73,0.12,2.85,161.8,83.9
2020,9,10,10,980.9,728.28,363.25,307.99,0.57,16.97,25.03,10.97,18,9.77,41.2,0.13,2.87,163.2,83.8
2020,9,10,11,1032.78,804.6,362.03,352.75,0.6,7.56,26.45,10.85,18.65,9.7,37.55,0.08,2.94,161.6,83.67
2020,9,10,12,992.75,730.15,300.84,320.47,0.57,16.58,27.43,10.68,19.05,9.62,35.11,0.07,3.05,155.8,83.55
2020,9,10,13,872.1,560.67,246.86,257.3,0.49,30.68,27.5,10.51,19.01,9.51,34.54,0.1,3.33,145,83.47
2020,9,10,14,686.83,496.38,221.31,296.36,0.53,45.34,26.65,10.28,18.47,9.37,35.76,0.11,3.79,133.1,83.44
2020,9,10,15,438.2,293.15,396.69,136.6,0.44,60.16,25.76,10.1,17.93,9.26,37.25,0.07,4.31,123.8,83.45
