YEAR,MO,DY,HR,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,ALLSKY_KT,SZA,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,WS10M,WD10M,PS,timestamp,irradiance,temperature,humidity,solar_power_w,hour,day_of_week,month,day_of_year,lag_24h,lag_48h,is_daytime
2020,6,3,9,773.33,685.28,603.69,188.34,0.66,38.4,22.6,11.69,17.14,10.23,50.01,0.02,4.14,137.3,83.95,2020-06-03 09:00:00,685.28,22.6,50.01,68528.0,9,2,6,155,1060.0,88910.0,True
2020,6,3,10,882.97,652.12,623.5,149.94,0.56,28.61,24.07,11.58,17.83,10.17,45.46,0.02,4.54,133.2,83.89,2020-06-03 10:00:00,652.12,24.07,45.46,65212.0,10,2,6,155,772.0,77290.0,True
2020,6,3,11,895.92,714.03,423.95,242.12,0.59,24.27,25.06,11.69,18.38,10.25,43.14,0.01,4.75,130.1,83.81,2020-06-03 11:00:00,714.03,25.06,43.14,71403.0,11,2,6,155,13369.999999999998,60535.0,True
2020,6,3,12,865.15,552.53,556.42,189.67,0.47,28.05,25.61,11.86,18.73,10.37,42.2,0.02,4.92,128.5,83.73,2020-06-03 12:00:00,552.53,25.61,42.2,55253.0,12,2,6,155,33212.0,38073.0,True
2020,6,3,13,761.58,588.67,420.47,248.98,0.56,37.57,25.46,12.03,18.75,10.5,43.08,0.03,4.94,128.7,83.66,2020-06-03 13:00:00,588.67,25.46,43.08,58866.99999999999,13,2,6,155,53715.0,15438.0,True
2020,6,3,14,595.97,479.4,457.94,264.0,0.56,49.6,24.66,12.26,18.46,10.67,45.89,0.03,4.86,128.1,83.63,2020-06-03 14:00:00,479.4,24.66,45.89,47940.0,14,2,6,155,69240.0,905.0000000000001,True
2020,6,3,15,384.95,306.73,320.86,190.48,0.51,62.7,23.37,12.58,17.98,10.89,50.61,0.02,4.77,125.7,83.65,2020-06-03 15:00:00,306.73,23.37,50.61,30673.0,15,2,6,155,84372.0,772.0,True
2020,6,3,16,159.7,125.62,81.28,98.52,0.4,76.27,21.77,13.07,17.42,11.24,57.59,0.02,4.55,122.3,83.7,2020-06-03 16:00:00,125.62,21.77,57.59,12562.0,16,2,6,155,90208.0,11412.0,True
2020,6,3,17,10.5,8.95,2.21,12.21,0.23,88.29,19.91,13.91,16.91,11.87,68.22,0.03,3.74,116.4,83.76,2020-06-03 17:00:00,8.95,19.91,68.22,894.9999999999999,17,2,6,155,85938.0,29320.0,True
2020,6,4,5,7.93,6.85,21.16,8.45,0.24,88.78,14.48,13.74,14.11,11.72,95.16,0.13,1.83,113.5,83.9,2020-06-04 05:00:00,6.85,14.48,95.16,685.0,5,3,6,156,75047.0,47850.0,True
2020,6,4,6,160.23,145.85,327.58,75.83,0.5,77.34,15.22,13.52,14.37,11.54,89.39,0.06,2.16,131.4,83.95,2020-06-04 06:00:00,145.85,15.22,89.39,14585.0,6,3,6,156,59678.0,53075.0,True
2020,6,4,7,393.2,372.4,505.05,138.71,0.64,63.76,17.39,13.07,15.23,11.2,75.61,0.01,2.64,155.9,84.0,2020-06-04 07:00:00,372.4,17.39,75.61,37240.0,7,3,6,156,37995.0,75980.0,True
2020,6,4,8,609.92,599.85,669.93,149.74,0.72,50.63,20.5,11.93,16.21,10.39,57.8,0.01,3.39,165.5,84.01,2020-06-04 08:00:00,599.85,20.5,57.8,59985.0,8,3,6,156,16344.999999999998,79588.0,True
2020,6,4,9,783.3,745.1,690.7,166.39,0.72,38.49,23.07,10.95,17.01,9.74,46.31,0.02,3.68,168.7,83.98,2020-06-04 09:00:00,745.1,23.07,46.31,74510.0,9,3,6,156,1043.0,84262.0,True
2020,6,4,10,894.25,835.0,812.4,195.69,0.72,28.72,24.9,10.3,17.6,9.34,39.76,0.12,3.9,171.6,83.91,2020-06-04 10:00:00,835.0,24.9,39.76,83500.0,10,3,6,156,873.0,73653.0,True
2020,6,4,11,922.78,911.38,696.46,210.39,0.76,24.38,26.14,10.13,18.14,9.24,36.51,0.19,4.13,173.2,83.83,2020-06-04 11:00:00,911.38,26.14,36.51,91138.0,11,3,6,156,14665.0,57066.99999999999,True
2020,6,4,12,889.8,877.75,676.76,224.96,0.75,28.13,26.81,10.27,18.54,9.33,35.4,0.33,4.28,173.7,83.75,2020-06-04 12:00:00,877.75,26.81,35.4,87775.0,12,3,6,156,35158.0,34558.0,True
2020,6,4,13,785.78,731.88,935.85,169.26,0.7,37.6,26.9,10.51,18.71,9.48,35.75,0.38,4.37,172.5,83.68,2020-06-04 13:00:00,731.88,26.9,35.75,73188.0,13,3,6,156,54535.0,13862.0,True
2020,6,4,14,620.53,597.45,617.1,176.27,0.7,49.61,26.26,10.7,18.48,9.61,37.61,0.41,4.34,168.0,83.65,2020-06-04 14:00:00,597.45,26.26,37.61,59745.00000000001,14,3,6,156,75435.0,844.9999999999999,True
2020,6,4,15,407.1,376.77,575.79,123.88,0.62,62.69,24.93,10.87,17.9,9.72,41.17,0.32,4.15,162.5,83.66,2020-06-04 15:00:00,376.77,24.93,41.17,37677.0,15,3,6,156,86422.0,705.0,True
2020,6,4,16,175.18,158.07,336.21,68.76,0.5,76.25,23.25,11.67,17.46,10.25,48.04,0.37,3.31,156.3,83.72,2020-06-04 16:00:00,158.07,23.25,48.04,15807.0,16,3,6,156,92570.0,10385.0,True
2020,6,4,17,11.52,10.5,24.96,14.07,0.26,88.28,20.61,14.2,17.4,12.1,66.61,0.35,2.11,143.7,83.79,2020-06-04 17:00:00,10.5,20.61,66.61,1050.0,17,3,6,156,89790.0,25225.0,True
2020,6,5,5,7.72,7.7,28.86,7.93,0.28,88.8,12.82,12.42,12.62,10.73,97.24,0.09,0.86,309.8,84.0,2020-06-05 05:00:00,7.7,12.82,97.24,770.0,5,4,6,157,72097.0,43973.0,True
2020,6,5,6,158.18,156.4,347.31,71.04,0.54,77.4,14.35,12.62,13.48,10.86,89.15,0.07,1.68,297.6,84.08,2020-06-05 06:00:00,156.4,14.35,89.15,15640.0,6,4,6,157,60641.99999999999,46538.0,True
2020,6,5,7,392.17,389.62,609.09,104.53,0.67,63.82,17.62,12.25,14.93,10.6,70.67,0.01,1.31,227.2,84.14,2020-06-05 07:00:00,389.62,17.62,70.67,38962.0,7,4,6,157,39127.0,51438.0,True
2020,6,5,8,611.3,610.22,747.71,112.38,0.73,50.7,20.85,11.45,16.15,10.04,54.76,0.0,1.68,185.5,84.15,2020-06-05 08:00:00,610.22,20.85,54.76,61022.0,8,4,6,157,16750.0,51488.0,True
2020,6,5,9,785.15,757.4,700.78,165.52,0.73,38.59,23.24,10.96,17.1,9.72,45.81,0.03,1.93,168.6,84.1,2020-06-05 09:00:00,757.4,23.24,45.81,75740.0,9,4,6,157,1120.0,48977.0,True
2020,6,5,10,896.1,871.05,740.81,197.85,0.75,28.83,25.27,10.47,17.87,9.43,39.32,0.02,2.17,158.9,84.01,2020-06-05 10:00:00,871.05,25.27,39.32,87105.0,10,4,6,157,782.0,50015.0,True
2020,6,5,11,939.3,909.8,727.16,210.88,0.76,24.49,26.78,10.16,18.47,9.24,35.19,0.0,2.35,155.8,83.91,2020-06-05 11:00:00,909.8,26.78,35.19,90980.0,11,4,6,157,12260.0,40505.0,True
2020,6,5,12,906.17,793.92,468.99,331.53,0.68,28.19,27.74,9.97,18.85,9.13,32.83,0.0,2.46,153.6,83.8,2020-06-05 12:00:00,793.92,27.74,32.83,79392.0,12,4,6,157,29098.0,25032.0,True
2020,6,5,13,801.03,732.55,576.41,260.0,0.7,37.63,27.87,9.79,18.83,9.04,32.23,0.0,2.62,150.3,83.7,2020-06-05 13:00:00,732.55,27.87,32.23,73255.0,13,4,6,157,47192.0,10575.0,True
2020,6,5,14,634.65,543.85,424.85,236.35,0.64,49.62,27.21,9.73,18.47,9.0,33.32,0.0,2.93,144.0,83.65,2020-06-05 14:00:00,543.85,27.21,33.32,54385.0,14,4,6,157,54095.00000000001,725.0,True
2020,6,5,15,420.23,349.1,486.61,124.49,0.58,62.68,25.91,9.81,17.86,9.06,36.22,0.0,3.52,136.5,83.65,2020-06-05 15:00:00,349.1,25.91,36.22,34910.0,15,4,6,157,81412.0,757.0,True
2020,6,5,16,184.77,153.82,380.02,70.05,0.49,76.22,23.75,11.13,17.44,9.88,44.93,0.0,3.88,128.4,83.71,2020-06-05 16:00:00,153.82,23.75,44.93,15382.0,16,4,6,157,87178.0,9838.0,True
2020,6,5,17,12.55,11.25,54.79,13.16,0.28,88.26,21.25,12.08,16.67,10.53,55.79,0.0,4.39,121.4,83.8,2020-06-05 17:00:00,11.25,21.25,55.79,1125.0,17,4,6,157,81555.0,24645.0,True
2020,6,6,5,7.65,6.62,24.67,7.89,0.24,88.82,13.78,13.75,13.77,11.71,99.59,0.23,2.12,239.5,83.98,2020-06-06 05:00:00,6.62,13.78,99.59,662.0,5,5,6,158,71415.0,38755.0,True
2020,6,6,6,157.55,139.25,263.3,75.65,0.48,77.45,15.55,14.1,14.82,11.99,90.99,0.21,3.64,233.4,84.03,2020-06-06 06:00:00,139.25,15.55,90.99,13925.0,6,5,6,158,55028.0,60528.0,True
2020,6,6,7,389.62,348.75,457.94,129.39,0.6,63.89,17.78,13.88,15.83,11.81,77.85,0.09,3.85,223.9,84.09,2020-06-06 07:00:00,348.75,17.78,77.85,34875.0,7,5,6,158,35392.0,72830.0,True
2020,6,6,8,604.8,559.35,645.08,178.64,0.67,50.78,20.54,13.35,16.94,11.4,63.3,0.16,3.49,221.2,84.11,2020-06-06 08:00:00,559.35,20.54,63.3,55935.0,8,5,6,158,14838.0,77003.0,True
2020,6,6,9,775.67,754.45,674.27,198.97,0.73,38.68,22.8,13.0,17.9,11.14,53.86,0.24,2.9,216.3,84.08,2020-06-06 09:00:00,754.45,22.8,53.86,75445.0,9,5,6,158,993.0,80025.0,True
2020,6,6,10,885.88,847.35,698.54,183.73,0.73,28.94,24.77,12.62,18.7,10.88,46.69,0.21,2.46,210.2,84.01,2020-06-06 10:00:00,847.35,24.77,46.69,84735.0,10,5,6,158,797.0,73438.0,True
2020,6,6,11,927.12,864.42,669.19,228.65,0.72,24.59,26.16,12.02,19.09,10.47,41.33,0.17,2.18,206.4,83.91,2020-06-06 11:00:00,864.42,26.16,41.33,86442.0,11,5,6,158,15065.0,59170.00000000001,True
2020,6,6,12,894.9,823.92,544.72,281.85,0.71,28.26,27.07,11.53,19.3,10.14,37.9,0.12,2.0,203.9,83.81,2020-06-06 12:00:00,823.92,27.07,37.9,82392.0,12,5,6,158,38525.0,37062.0,True
2020,6,6,13,792.17,692.85,656.93,145.18,0.66,37.66,27.39,11.09,19.24,9.85,36.1,0.15,1.88,197.7,83.72,2020-06-06 13:00:00,692.85,27.39,36.1,69285.0,13,5,6,158,61820.00000000001,16312.0,True
2020,6,6,14,628.28,575.85,564.17,178.18,0.67,49.62,27.17,10.74,18.95,9.64,35.77,0.09,1.9,188.5,83.67,2020-06-06 14:00:00,575.85,27.17,35.77,57585.0,14,5,6,158,79655.0,1018.0,True
2020,6,6,15,416.65,367.52,471.12,136.91,0.61,62.66,26.31,10.57,18.44,9.53,37.2,0.04,2.04,178.0,83.66,2020-06-06 15:00:00,367.52,26.31,37.2,36752.0,15,5,6,158,90910.0,827.0,True
2020,6,6,16,184.35,152.2,344.27,68.05,0.48,76.19,24.81,11.55,18.18,10.19,43.47,0.02,1.93,171.4,83.69,2020-06-06 16:00:00,152.2,24.81,43.47,15219.999999999998,16,5,6,158,97242.0,12278.0,True
2020,6,6,17,12.77,9.48,47.25,11.63,0.23,88.24,21.94,15.29,18.61,13.03,66.02,0.01,1.82,168.9,83.72,2020-06-06 17:00:00,9.48,21.94,66.02,948.0,17,5,6,158,93703.0,29060.000000000004,True
2020,6,7,5,7.75,6.85,26.86,7.81,0.26,88.84,14.62,14.33,14.48,12.19,98.0,0.74,1.46,235.9,83.86,2020-06-07 05:00:00,6.85,14.62,98.0,685.0,5,6,6,159,82865.0,46862.0,True
2020,6,7,6,160.65,145.8,318.29,66.84,0.51,77.5,15.74,14.63,15.18,12.43,93.03,0.43,2.51,237.7,83.91,2020-06-07 06:00:00,145.8,15.74,93.03,14580.000000000002,6,6,6,159,65885.0,65678.0,True
2020,6,7,7,391.83,361.75,637.53,98.37,0.62,63.95,17.84,14.66,16.25,12.44,81.53,0.25,2.63,225.9,83.96,2020-06-07 07:00:00,361.75,17.84,81.53,36175.0,7,6,6,159,42510.0,75575.0,True
2020,6,7,8,606.72,574.67,714.62,132.79,0.69,50.86,20.66,14.0,17.33,11.92,65.56,0.39,2.71,209.4,83.96,2020-06-07 08:00:00,574.67,20.66,65.56,57466.99999999999,8,6,6,159,18293.0,78645.0,True
2020,6,7,9,777.38,724.62,531.37,274.77,0.7,38.77,22.87,13.43,18.15,11.48,55.15,0.83,2.65,198.2,83.93,2020-06-07 09:00:00,724.62,22.87,55.15,72462.0,9,6,6,159,1162.0,77345.0,True
2020,6,7,10,886.25,828.78,636.66,232.14,0.72,29.04,24.31,13.13,18.72,11.27,49.61,1.69,2.62,192.8,83.85,2020-06-07 10:00:00,828.78,24.31,49.61,82878.0,10,6,6,159,948.0,65960.0,True
2020,6,7,11,903.5,819.78,495.38,292.48,0.68,24.69,25.44,12.95,19.2,11.14,45.79,3.48,2.61,190.1,83.76,2020-06-07 11:00:00,819.78,25.44,45.79,81978.0,11,6,6,159,17498.0,54272.0,True
2020,6,7,12,869.0,751.45,485.42,278.23,0.65,28.32,26.12,12.74,19.43,11.01,43.42,4.64,2.54,185.9,83.67,2020-06-07 12:00:00,751.45,26.12,43.42,75145.0,12,6,6,159,41400.0,34983.0,True
2020,6,7,13,763.7,674.47,559.04,219.01,0.65,37.68,26.17,12.55,19.36,10.88,42.75,4.89,2.49,179.3,83.59,2020-06-07 13:00:00,674.47,26.17,42.75,67447.0,13,6,6,159,63565.0,14144.999999999998,True
2020,6,7,14,595.0,520.75,493.11,185.56,0.61,49.62,25.49,12.55,19.02,10.88,44.49,4.29,2.52,166.5,83.56,2020-06-07 14:00:00,520.75,25.49,44.49,52075.0,14,6,6,159,81000.0,869.9999999999999,True
2020,6,7,15,384.05,322.33,368.53,156.86,0.53,62.64,23.9,12.86,18.38,11.1,49.92,3.8,2.73,150.6,83.59,2020-06-07 15:00:00,322.33,23.9,49.92,32233.0,15,6,6,159,91925.0,811.9999999999999,True
2020,6,7,16,160.88,133.15,207.19,78.45,0.42,76.16,22.1,13.66,17.88,11.69,58.66,3.26,2.9,138.5,83.66,2020-06-07 16:00:00,133.15,22.1,58.66,13315.0,16,6,6,159,95960.0,13365.0,True
2020,6,7,17,11.02,8.18,7.96,10.08,0.2,88.22,20.07,15.25,17.66,12.97,73.73,2.86,2.24,129.4,83.73,2020-06-07 17:00:00,8.18,20.07,73.73,818.0,17,6,6,159,92488.0,32877.0,True
2020,6,8,5,6.78,3.65,7.93,5.68,0.14,88.86,14.61,14.16,14.38,12.05,96.93,1.26,2.22,138.3,83.84,2020-06-08 05:00:00,3.65,14.61,96.93,365.0,5,0,6,160,81008.0,49375.0,True
2020,6,8,6,140.7,65.3,189.3,38.64,0.23,77.56,15.28,14.17,14.73,12.06,92.97,1.24,3.13,145.4,83.9,2020-06-08 06:00:00,65.3,15.28,92.97,6530.0,6,0,6,160,63210.0,65040.0,True
2020,6,8,7,366.67,164.15,599.86,71.28,0.28,64.02,16.59,14.01,15.3,11.91,84.51,1.32,3.84,157.0,83.96,2020-06-08 07:00:00,164.15,16.59,84.51,16415.0,7,0,6,160,41305.0,68353.0,True
2020,6,8,8,583.6,204.98,105.37,144.05,0.25,50.93,18.64,13.58,16.11,11.59,72.28,2.18,3.97,165.4,83.97,2020-06-08 08:00:00,204.98,18.64,72.28,20498.0,8,0,6,160,18052.0,70725.0,True
2020,6,8,9,758.3,308.58,46.58,223.94,0.3,38.86,20.99,13.21,17.1,11.31,60.95,3.5,3.97,167.8,83.93,2020-06-08 09:00:00,308.58,20.99,60.95,30858.0,9,0,6,160,1205.0,68705.0,True
2020,6,8,10,869.17,396.25,86.75,243.71,0.34,29.14,23.14,13.07,18.11,11.23,53.04,4.96,4.04,164.3,83.85,2020-06-08 10:00:00,396.25,23.14,53.04,39625.0,10,0,6,160,785.0,62088.0,True
2020,6,8,11,862.33,322.88,49.58,221.99,0.27,24.78,24.49,12.96,18.73,11.15,48.5,5.09,4.11,160.2,83.75,2020-06-08 11:00:00,322.88,24.49,48.5,32288.0,11,0,6,160,13035.0,48783.0,True
2020,6,8,12,828.35,313.42,16.86,221.58,0.27,28.37,24.64,12.89,18.77,11.11,47.85,5.17,4.18,156.1,83.67,2020-06-08 12:00:00,313.42,24.64,47.85,31342.0,12,0,6,160,30723.0,30567.0,True
2020,6,8,13,722.83,278.02,15.47,178.08,0.27,37.7,24.57,12.94,18.76,11.15,48.19,5.3,4.3,149.4,83.61,2020-06-08 13:00:00,278.02,24.57,48.19,27802.0,13,0,6,160,46698.0,12238.0,True
2020,6,8,14,556.2,232.4,31.48,156.01,0.27,49.61,23.9,13.05,18.48,11.25,50.6,5.31,4.54,142.4,83.6,2020-06-08 14:00:00,232.4,23.9,50.6,23240.0,14,0,6,160,58772.0,811.9999999999999,True
2020,6,8,15,347.9,164.12,85.68,117.22,0.27,62.62,22.57,13.23,17.9,11.36,55.38,5.44,4.71,136.0,83.62,2020-06-08 15:00:00,164.12,22.57,55.38,16412.0,15,0,6,160,69415.0,888.0000000000001,True
2020,6,8,16,136.4,60.97,31.28,47.94,0.19,76.13,20.84,13.56,17.2,11.61,62.94,5.36,4.6,130.7,83.67,2020-06-08 16:00:00,60.97,20.84,62.94,6097.0,16,0,6,160,70697.0,14690.0,True
2020,6,8,17,9.62,4.8,1.91,5.65,0.12,88.2,18.84,14.35,16.6,12.23,75.08,4.75,3.47,123.8,83.72,2020-06-08 17:00:00,4.8,18.84,75.08,480.0,17,0,6,160,74750.0,33715.0,True
2020,6,9,5,5.75,5.1,0.0,8.45,0.2,88.88,13.04,12.27,12.65,10.65,94.91,0.14,2.5,115.8,83.8,2020-06-09 05:00:00,5.1,13.04,94.91,509.99999999999994,5,1,6,161,68708.0,51278.0,True
2020,6,9,6,114.9,90.2,46.91,65.62,0.32,77.61,13.79,12.18,12.98,10.59,89.93,0.09,2.8,115.1,83.85,2020-06-09 06:00:00,90.2,13.79,89.93,9020.0,6,1,6,161,55215.0,72145.0,True
2020,6,9,7,318.65,246.88,206.6,160.38,0.43,64.08,16.02,11.77,13.9,10.29,75.76,0.03,2.92,124.1,83.93,2020-06-09 07:00:00,246.88,16.02,75.76,24688.0,7,1,6,161,34505.0,75380.0,True
2020,6,9,8,515.12,404.4,207.89,233.95,0.49,51.01,18.83,10.76,14.8,9.63,59.41,0.03,3.17,128.9,83.96,2020-06-09 08:00:00,404.4,18.83,59.41,40440.0,8,1,6,161,14488.0,87728.0,True
2020,6,9,9,686.22,530.9,215.14,292.83,0.52,38.94,20.93,10.43,15.68,9.41,50.96,0.04,3.11,126.1,83.94,2020-06-09 09:00:00,530.9,20.93,50.96,53090.0,9,1,6,161,885.0,86812.0,True
2020,6,9,10,796.55,622.97,184.91,344.03,0.54,29.23,22.67,10.37,16.52,9.38,45.65,0.08,2.98,122.3,83.88,2020-06-09 10:00:00,622.97,22.67,45.65,62297.0,10,1,6,161,780.0,69653.0,True
2020,6,9,11,888.7,754.58,437.39,281.58,0.63,24.86,23.98,10.34,17.16,9.37,42.09,0.11,2.9,118.0,83.81,2020-06-09 11:00:00,754.58,23.98,42.09,75458.0,11,1,6,161,15312.0,60404.99999999999,True
2020,6,9,12,866.1,736.55,486.88,249.62,0.63,28.41,24.78,10.28,17.53,9.34,39.96,0.15,3.02,113.2,83.72,2020-06-09 12:00:00,736.55,24.78,39.96,73655.0,12,1,6,161,37458.0,37560.0,True
2020,6,9,13,764.58,652.47,391.12,277.99,0.62,37.71,25.01,10.13,17.57,9.25,39.0,0.22,3.3,108.5,83.65,2020-06-09 13:00:00,652.47,25.01,39.0,65247.0,13,1,6,161,59478.0,16685.0,True
2020,6,9,14,600.1,495.55,377.59,238.83,0.58,49.6,24.75,9.94,17.35,9.14,39.12,0.17,3.66,105.4,83.6,2020-06-09 14:00:00,495.55,24.75,39.12,49555.0,14,1,6,161,77195.0,1085.0,True
2020,6,9,15,388.77,282.3,284.3,145.66,0.46,62.6,23.76,9.65,16.71,8.96,40.7,0.09,3.92,103.3,83.6,2020-06-09 15:00:00,282.3,23.76,40.7,28230.0,15,1,6,161,84060.0,753.0,True
2020,6,9,16,167.23,116.18,126.47,91.21,0.37,76.09,22.3,9.91,16.1,9.12,45.27,0.03,3.8,101.4,83.65,2020-06-09 16:00:00,116.18,22.3,45.27,11618.0,16,1,6,161,86178.0,13475.0,True
2020,6,9,17,11.52,7.03,7.98,8.98,0.17,88.18,19.61,11.37,15.49,10.06,58.93,0.02,2.99,99.4,83.71,2020-06-09 17:00:00,7.03,19.61,58.93,703.0,17,1,6,161,82772.0,34048.0,True
2020,6,10,5,7.2,2.58,0.0,3.5,0.1,88.9,13.25,12.96,13.11,11.14,97.94,0.43,2.51,114.9,83.84,2020-06-10 05:00:00,2.58,13.25,97.94,258.0,5,2,6,162,72583.0,53435.0,True
2020,6,10,6,156.62,34.58,7.09,31.47,0.12,77.67,14.41,13.11,13.76,11.24,91.69,0.28,3.8,119.0,83.89,2020-06-10 06:00:00,34.58,14.41,91.69,3458.0,6,2,6,162,56040.0,74120.0,True
2020,6,10,7,388.88,110.1,46.07,85.54,0.19,64.14,16.37,12.93,14.65,11.11,79.97,0.13,4.25,128.7,83.94,2020-06-10 07:00:00,110.1,16.37,79.97,11010.0,7,2,6,162,32605.0,88400.0,True
2020,6,10,8,603.53,174.27,58.02,111.58,0.21,51.08,19.21,12.13,15.67,10.54,63.46,0.09,4.22,131.2,83.95,2020-06-10 08:00:00,174.27,19.21,63.46,17427.0,8,2,6,162,14110.0,91483.0,True
2020,6,10,9,773.15,218.95,45.32,121.58,0.21,39.02,21.58,11.8,16.69,10.31,53.62,0.08,3.88,129.7,83.93,2020-06-10 09:00:00,218.95,21.58,53.62,21895.0,9,2,6,162,911.9999999999999,86578.0,True
2020,6,10,10,882.75,209.6,27.28,133.52,0.18,29.32,23.39,11.72,17.55,10.27,47.82,0.08,3.6,128.0,83.87,2020-06-10 10:00:00,209.6,23.39,47.82,20960.0,10,2,6,162,740.0,77360.0,True
2020,6,10,11,913.8,285.52,39.2,176.22,0.24,24.93,24.55,11.78,18.17,10.31,44.73,0.14,3.31,124.8,83.8,2020-06-10 11:00:00,285.52,24.55,44.73,28552.0,11,2,6,162,14519.999999999998,58804.99999999999,True
2020,6,10,12,881.42,283.1,23.09,183.71,0.24,28.45,24.82,11.89,18.36,10.4,44.36,0.5,3.13,119.5,83.74,2020-06-10 12:00:00,283.1,24.82,44.36,28310.000000000004,12,2,6,162,36425.0,37360.0,True
2020,6,10,13,778.62,284.2,108.59,161.99,0.27,37.72,24.37,12.1,18.23,10.54,46.15,1.06,3.15,114.8,83.68,2020-06-10 13:00:00,284.2,24.37,46.15,28420.0,13,2,6,162,57997.0,16077.000000000002,True
2020,6,10,14,614.17,204.52,78.73,138.75,0.24,49.59,23.46,12.35,17.9,10.73,49.6,1.15,3.32,111.2,83.64,2020-06-10 14:00:00,204.52,23.46,49.6,20452.0,14,2,6,162,68528.0,1060.0,True
2020,6,10,15,402.85,130.05,61.88,84.98,0.21,62.57,22.28,12.63,17.46,10.93,54.26,0.65,3.55,111.3,83.64,2020-06-10 15:00:00,130.05,22.28,54.26,13005.000000000002,15,2,6,162,65212.0,772.0,True
2020,6,10,16,173.1,50.0,23.63,41.85,0.16,76.06,20.91,12.93,16.92,11.14,60.16,0.23,3.72,113.3,83.68,2020-06-10 16:00:00,50.0,20.91,60.16,5000.0,16,2,6,162,71403.0,13369.999999999998,True
2020,6,10,17,12.12,4.12,4.1,4.97,0.1,88.16,19.0,13.82,16.41,11.81,71.8,0.17,2.69,113.9,83.72,2020-06-10 17:00:00,4.12,19.0,71.8,412.0,17,2,6,162,55253.0,33212.0,True
2020,6,11,5,6.47,5.95,1.67,9.51,0.24,88.92,13.16,12.84,13.0,11.06,97.8,0.46,1.3,91.3,83.82,2020-06-11 05:00:00,5.95,13.16,97.8,595.0,5,3,6,163,58866.99999999999,53715.0,True
2020,6,11,6,142.5,106.95,109.25,81.56,0.38,77.72,14.39,13.1,13.74,11.24,91.78,0.38,1.5,98.8,83.86,2020-06-11 06:00:00,106.95,14.39,91.78,10695.0,6,3,6,163,47940.0,69240.0,True
2020,6,11,7,367.27,261.23,341.18,141.23,0.45,64.2,16.67,13.28,14.98,11.37,80.24,0.32,0.84,153.1,83.9,2020-06-11 07:00:00,261.23,16.67,80.24,26123.0,7,3,6,163,30673.0,84372.0,True
2020,6,11,8,585.4,476.25,312.42,224.84,0.58,51.15,19.3,13.18,16.24,11.29,67.52,0.68,0.92,211.3,83.9,2020-06-11 08:00:00,476.25,19.3,67.52,47625.0,8,3,6,163,12562.0,90208.0,True
2020,6,11,9,758.6,605.05,302.8,304.64,0.59,39.1,21.75,13.07,17.41,11.22,57.67,1.16,1.22,240.5,83.85,2020-06-11 09:00:00,605.05,21.75,57.67,60504.99999999999,9,3,6,163,894.9999999999999,85938.0,True
2020,6,11,10,869.42,714.78,291.36,341.92,0.62,29.4,23.73,13.03,18.38,11.2,51.01,1.34,1.57,251.1,83.79,2020-06-11 10:00:00,714.78,23.73,51.01,71478.0,10,3,6,163,685.0,75047.0,True
2020,6,11,11,893.88,729.03,355.12,351.92,0.61,25.0,25.1,12.86,18.98,11.08,46.45,1.14,1.65,247.5,83.72,2020-06-11 11:00:00,729.03,25.1,46.45,72903.0,11,3,6,163,14585.0,59678.0,True
2020,6,11,12,860.75,749.9,363.23,332.63,0.65,28.49,25.93,12.63,19.28,10.93,43.59,1.3,1.45,240.6,83.65,2020-06-11 12:00:00,749.9,25.93,43.59,74990.0,12,3,6,163,37240.0,37995.0,True
2020,6,11,13,756.53,648.6,483.84,257.33,0.62,37.72,25.63,12.49,19.06,10.84,43.97,1.9,1.0,222.6,83.58,2020-06-11 13:00:00,648.6,25.63,43.97,64860.0,13,3,6,163,59985.0,16344.999999999998,True
2020,6,11,14,590.2,516.4,473.41,198.82,0.6,49.57,24.82,12.67,18.74,10.97,46.68,2.08,0.92,160.4,83.55,2020-06-11 14:00:00,516.4,24.82,46.68,51640.0,14,3,6,163,74510.0,1043.0,True
2020,6,11,15,383.08,282.25,328.58,129.2,0.46,62.54,23.39,13.1,18.24,11.29,52.34,1.96,1.89,129.0,83.57,2020-06-11 15:00:00,282.25,23.39,52.34,28225.0,15,3,6,163,83500.0,873.0,True
2020,6,11,16,161.75,114.9,181.24,90.29,0.36,76.02,21.55,13.9,17.73,11.89,61.67,3.35,2.54,122.9,83.62,2020-06-11 16:00:00,114.9,21.55,61.67,11490.0,16,3,6,163,91138.0,14665.0,True
2020,6,11,17,11.25,7.2,8.21,10.38,0.17,88.13,19.71,14.87,17.29,12.64,73.46,6.83,2.28,122.6,83.7,2020-06-11 17:00:00,7.2,19.71,73.46,720.0,17,3,6,163,87775.0,35158.0,True
2020,6,12,5,5.93,5.57,0.0,9.25,0.23,88.94,14.45,13.64,14.05,11.68,94.86,1.08,0.29,157.8,83.76,2020-06-12 05:00:00,5.57,14.45,94.86,557.0,5,4,6,164,73188.0,54535.0,True
2020,6,12,6,128.35,93.15,59.66,69.37,0.33,77.78,15.31,13.78,14.55,11.79,90.64,0.89,0.68,191.0,83.81,2020-06-12 06:00:00,93.15,15.31,90.64,9315.0,6,4,6,164,59745.00000000001,75435.0,True
